PROVINCE / LGU,Distance (km),Distance (mi),2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
,113.77,70.7,,,,,,,,,,
,468.28,290.97,,,,,,,,,,
,365.47,227.09,,,,,,,,,,
,336.6,209.16,,,,,,,,,,
,526.84,327.36,,,,,,,,,,
,784.38,487.39,,,,,,,,,,
,548.6,340.89,,,,,,,,,,
,152.38,94.69,,,,,,,,,,
,226.12,140.5,,,,,,,,,,
,319.68,198.64,,,,,,,,,,
,819.66,509.31,,,,,,,,,,
,407.14,252.98,,,,,,,,,,
,213.08,132.4,,,,,,,,,,
,368.28,228.84,,,,,,,,,,
,862.07,535.67,,,,,,,,,,
,655.68,407.42,,,,,,,,,,
,96.87,60.19,,,,,,,,,,
,454.13,282.18,,,,,,,,,,
,531.38,330.19,,,,,,,,,,
